1000
9722
973 264
944 376
516 274
87 591
784 587
93 40
175 633
693 266
927 425
954 0
216 644
642 673
250 548
858 320
825 283
50 111
212 515
806 370
25 745
176 369
870 415
806 588
335 147
793 677
20 303
781 739
29 684
418 139
132 816
289 27
893 369
832 961
695 959
976 317
542 932
451 449
520 407
143 902
312 750
462 690
636 474
310 246
381 952
209 876
146 952
284 649
297 136
760 840
81 809
794 797
37 780
843 809
624 266
264 941
372 528
248 313
904 38
349 547
166 346
500 153
329 415
318 246
99 413
104 381
987 845
246 147
756 995
192 277
625 391
200 818
577 877
629 783
147 180
195 309
989 894
658 77
480 620
690 790
842 139
391 136
100 638
793 994
610 343
806 374
238 472
485 249
432 111
699 554
575 625
900 814
331 648
111 73
165 710
591 832
761 104
651 455
966 20
498 36
724 733
527 731
990 417
506 199
96 894
998 381
980 794
774 615
775 226
762 12
958 618
58 490
564 474
916 786
759 850
240 74
305 369
699 961
679 876
0 458
227 952
473 48
655 99
976 155
99 934
835 649
604 215
115 774
569 808
263 381
772 945
463 769
73 370
866 950
960 64
796 255
974 108
616 2
108 870
751 617
957 383
594 891
19 968
16 648
763 496
178 874
681 576
800 605
381 65
384 515
514 890
736 982
664 202
209 41
290 215
860 689
239 832
147 308
212 583
319 378
151 368
960 672
196 731
852 619
915 36
50 653
411 776
620 252
266 360
693 335
277 34
2 625
721 541
72 94
902 554
278 154
669 614
405 777
671 1
51 232
374 732
957 84
369 817
751 268
822 845
24 526
200 290
596 572
683 975
618 614
987 671
400 174
557 934
237 470
856 941
109 741
364 360
55 359
588 752
147 238
184 41
62 853
883 601
118 942
438 803
341 129
303 963
336 477
230 732
940 601
939 99
139 329
744 272
865 662
437 263
333 464
759 349
363 147
959 6
864 366
138 968
58 184
638 727
841 784
39 610
133 720
202 446
140 470
298 54
253 747
538 797
493 866
201 14
374 976
116 657
922 877
340 855
203 230
111 941
150 731
498 339
686 548
947 430
831 872
513 232
41 833
279 909
797 57
171 284
525 477
815 296
950 941
976 467
313 464
883 314
696 939
18 552
147 252
297 386
40 417
349 141
598 768
549 377
120 430
24 269
656 719
420 97
15 598
377 934
373 417
963 870
405 994
392 471
268 847
479 467
324 162
256 391
436 915
178 893
160 691
855 779
71 667
899 7
869 39
992 843
214 17
754 40
27 631
126 591
445 926
476 754
249 846
714 449
435 614
224 923
849 28
604 71
250 41
932 108
115 366
41 155
970 761
791 569
19 421
512 57
750 192
27 974
795 876
66 553
708 944
922 56
768 381
842 858
464 823
51 6
951 50
832 371
591 113
572 499
563 105
208 627
210 593
895 944
203 774
111 421
87 215
581 952
659 688
173 294
766 159
426 246
970 72
530 94
340 659
544 155
922 623
908 356
87 30
609 205
183 953
132 421
637 98
110 230
351 402
16 442
696 694
465 553
158 808
369 942
919 272
317 464
191 734
702 320
735 215
351 662
237 377
469 552
459 182
829 614
28 74
204 394
833 963
622 694
877 78
524 103
141 933
977 364
749 202
358 284
62 238
637 545
653 41
970 153
852 124
650 892
208 806
194 340
251 581
500 286
361 947
942 855
281 844
72 73
271 771
568 214
161 36
606 356
667 963
817 934
193 779
534 814
970 534
715 396
979 814
27 761
554 963
731 250
987 18
943 615
354 355
827 204
303 360
482 297
606 146
146 277
861 845
251 6
198 816
798 608
563 961
73 828
656 64
908 683
866 625
724 554
429 889
795 465
33 305
205 808
702 465
678 472
9 870
711 84
142 668
464 669
335 873
500 820
170 744
198 125
805 419
827 780
536 422
609 992
468 419
223 545
311 485
839 320
802 266
912 948
435 101
228 856
152 568
944 360
788 541
656 576
886 18
717 574
927 80
158 875
224 753
685 74
948 232
733 653
947 371
755 945
890 6
846 113
279 314
530 699
311 610
597 876
954 703
63 720
9 833
227 867
975 250
283 300
122 579
728 829
10 421
449 731
908 549
734 828
480 877
946 230
168 886
974 526
218 510
692 919
675 830
462 354
680 597
522 129
967 78
781 426
832 601
423 734
319 650
109 475
507 632
420 174
369 704
577 111
665 204
722 113
173 300
768 155
122 356
527 76
781 596
788 721
178 349
775 441
361 226
407 544
270 457
208 406
368 89
295 703
709 184
86 775
945 139
646 707
726 820
949 563
778 631
608 923
526 935
449 317
795 606
699 192
129 950
726 50
609 739
361 584
985 154
964 391
624 421
365 173
685 876
958 776
905 405
340 845
125 739
945 370
408 849
808 277
454 115
843 620
164 760
514 574
576 631
261 936
910 703
754 843
588 829
108 320
221 705
698 992
331 444
543 541
168 912
392 600
732 876
922 14
57 94
840 739
970 653
463 593
216 125
67 85
933 554
676 974
160 564
671 591
777 368
496 469
947 669
101 57
469 662
469 598
997 196
53 929
833 180
336 146
707 101
6 391
476 309
713 402
225 415
762 750
19 430
557 543
797 27
527 563
259 482
851 292
302 489
339 574
946 808
640 368
334 115
336 0
506 877
0 699
915 357
682 918
368 477
738 685
41 941
4 761
454 133
224 808
614 320
268 923
769 329
900 828
757 618
927 684
67 694
170 670
335 942
644 290
244 870
720 277
213 866
712 809
557 817
196 972
378 702
511 886
78 359
155 618
524 155
468 232
351 628
950 65
471 147
724 548
124 699
886 920
955 117
287 472
953 192
633 386
336 570
115 121
326 249
291 18
984 900
536 102
419 18
637 413
744 320
494 328
208 875
4 207
886 499
755 930
54 418
662 829
606 370
26 855
36 366
901 272
2 722
473 159
481 381
8 192
534 941
543 605
205 876
993 225
69 54
267 529
118 427
91 614
618 379
758 950
375 237
293 945
897 77
335 165
940 64
471 528
843 225
359 554
88 267
983 438
6 34
678 541
51 769
275 955
562 894
249 555
893 129
239 108
28 313
426 229
956 415
83 345
318 938
28 21
227 212
799 472
344 992
71 65
478 511
313 963
527 928
168 404
420 270
491 43
561 552
511 137
245 727
540 474
912 669
92 229
353 716
332 944
893 845
888 357
421 360
241 731
117 653
459 934
433 468
193 250
709 539
762 503
573 702
775 334
689 43
240 446
308 314
377 269
80 831
353 519
41 752
812 51
44 897
283 686
266 779
158 458
698 865
771 823
70 20
375 731
799 360
644 628
714 797
826 776
731 360
500 438
923 829
336 877
482 729
325 14
216 463
986 871
925 258
602 833
539 21
819 739
576 591
30 816
639 84
778 486
767 398
747 728
258 548
761 252
200 541
715 301
497 40
245 974
931 659
33 535
257 846
976 68
505 519
875 136
836 734
926 540
2 369
855 902
737 484
645 823
815 529
398 903
902 379
146 381
275 304
509 506
500 75
256 742
112 309
281 944
296 403
930 479
245 827
319 905
218 289
458 57
803 293
643 49
457 747
452 614
784 833
7 829
712 982
687 444
965 89
105 952
235 351
998 238
670 27
743 949
76 104
505 582
603 710
107 50
997 962
75 699
441 828
335 647
538 371
693 411
343 593
590 506
58 394
661 995
109 4
827 579
72 417
877 386
860 511
387 597
853 928
309 155
823 699
922 848
870 417
759 929
461 413
374 840
262 85
153 829
814 74
388 252
115 965
232 854
126 114
165 610
647 89
89 625
436 731
947 799
371 963
663 410
997 241
120 417
659 758
599 357
942 563
119 816
611 166
406 51
797 125
97 226
299 727
782 402
802 717
569 728
567 970
485 387
72 136
530 177
584 614
334 161
714 931
284 962
300 165
817 699
841 474
832 329
252 870
362 606
493 938
850 515
661 65
629 573
792 547
806 125
137 417
110 744
443 625
912 393
45 473
671 301
724 89
988 74
81 878
292 525
201 975
628 139
768 933
890 803
721 975
329 414
159 804
590 87
162 945
258 329
823 6
360 614
507 60
688 386
713 801
444 669
897 574
239 562
635 499
724 583
988 110
881 721
503 888
108 548
548 752
475 669
133 873
321 146
222 799
48 428
726 409
706 584
454 301
42 297
870 192
706 244
499 430
468 670
157 171
790 134
723 83
350 77
205 601
523 176
979 554
265 935
932 280
524 313
642 421
333 710
207 555
9 277
659 391
152 516
899 849
308 74
348 576
582 739
204 492
508 971
46 89
459 949
561 56
157 121
197 711
934 588
626 495
506 308
305 933
807 952
164 596
759 952
307 41
893 210
85 790
28 77
546 994
993 136
157 107
819 470
193 620
80 959
544 605
560 148
779 959
55 721
152 794
738 703
557 425
432 436
999 145
636 516
558 581
570 876
188 479
616 674
104 73
527 13
890 80
813 260
875 952
609 202
419 428
900 847
78 964
311 250
675 438
163 486
611 826
229 359
997 33
944 876
435 413
363 976
243 840
341 488
452 134
786 570
367 447
322 588
529 210
504 260
145 419
774 63
940 107
77 252
452 199
25 534
786 964
290 555
783 448
565 814
634 947
343 434
108 139
210 681
508 634
932 338
857 847
358 338
893 891
602 31
412 864
352 185
363 990
975 761
775 557
537 779
695 51
865 84
926 337
331 678
98 834
75 552
408 405
670 593
210 154
332 658
527 374
649 370
990 519
46 147
238 964
248 750
282 941
493 190
638 33
966 30
952 839
856 776
14 570
534 804
539 964
59 832
602 430
98 582
537 597
600 704
633 226
941 669
50 933
850 514
550 639
441 649
920 434
8 57
441 339
67 479
702 768
867 343
299 774
269 606
899 760
875 832
580 721
760 718
247 986
924 968
685 430
44 610
34 320
506 412
213 197
748 898
333 537
15 987
335 618
228 497
662 579
965 8
118 727
743 102
943 744
240 489
170 301
756 136
64 13
179 346
228 603
421 136
66 98
429 863
831 795
415 744
782 883
437 114
892 418
754 975
888 901
838 29
859 867
613 193
951 476
662 779
210 431
896 538
787 592
612 362
421 272
758 472
346 41
666 758
873 320
563 7
635 555
520 394
126 287
779 941
478 131
899 333
900 50
664 268
842 497
467 34
570 108
564 903
461 105
194 146
611 699
64 854
900 2
526 38
96 355
385 826
894 6
231 821
653 238
293 581
560 370
574 181
296 470
862 864
514 359
324 121
726 792
728 72
558 421
593 744
681 950
103 484
149 153
332 146
844 519
962 238
454 249
50 225
491 973
434 277
780 34
757 217
966 385
448 9
199 34
539 737
516 320
709 548
359 73
995 391
601 752
597 588
480 569
245 972
450 690
80 795
572 864
928 370
530 534
549 225
796 724
97 582
60 146
717 20
267 760
556 735
514 581
295 9
27 917
656 150
960 254
781 428
822 410
127 413
747 683
554 434
891 290
278 607
962 225
340 688
296 244
786 342
930 616
330 383
413 935
200 423
1 40
933 0
369 207
891 355
204 498
688 124
848 758
447 747
597 321
799 744
714 346
284 111
15 49
631 669
455 148
552 601
879 662
426 157
22 935
119 849
456 413
83 657
44 907
198 945
800 608
160 528
58 828
824 809
190 360
12 105
161 702
655 716
30 20
640 864
45 159
16 895
285 456
680 2
120 855
128 656
654 264
694 962
165 702
430 959
377 856
764 931
839 414
284 106
399 882
919 615
299 252
441 381
209 20
350 950
145 511
305 945
333 554
611 939
517 287
518 841
479 839
885 773
534 718
364 588
864 396
772 967
918 381
69 950
635 970
342 540
69 438
629 490
301 65
64 162
845 870
497 739
709 509
192 614
590 177
88 272
893 277
380 561
835 962
18 828
350 520
532 626
560 516
655 229
921 680
773 612
390 401
63 776
551 93
306 349
888 625
137 762
486 252
279 207
777 545
657 401
491 894
542 390
186 644
129 758
62 69
386 465
358 238
559 59
389 637
358 867
107 901
181 136
574 303
420 69
118 394
104 430
576 415
859 490
574 38
674 258
787 691
779 320
268 866
6 828
353 582
302 34
677 555
641 250
262 36
723 981
858 177
801 311
248 379
235 241
991 307
350 165
199 192
860 965
728 935
108 415
807 134
236 544
395 372
520 699
780 823
101 94
535 198
734 430
269 293
960 517
288 269
379 744
410 653
832 379
447 889
941 320
583 486
210 788
872 582
732 588
173 524
222 252
137 441
367 795
414 272
734 833
430 941
937 923
894 581
237 714
307 914
427 394
904 614
331 554
443 601
188 529
977 762
820 250
540 703
940 814
855 739
674 739
381 108
1 385
30 41
122 368
785 854
994 360
230 814
691 348
535 135
26 890
128 457
604 745
827 78
195 205
574 359
470 125
937 38
938 38
56 238
528 162
962 472
841 870
837 540
821 232
805 371
705 425
468 309
541 153
17 519
394 667
718 38
521 378
993 582
911 567
808 6
441 465
229 918
480 669
64 251
185 74
999 731
50 576
107 888
739 614
967 959
68 351
980 210
595 393
167 229
862 202
0 876
144 770
103 423
976 994
960 388
113 370
634 414
916 699
383 944
118 14
50 339
344 515
509 200
358 14
125 297
916 128
619 587
41 605
8 370
555 94
399 97
569 414
102 280
701 582
178 463
323 559
846 31
60 21
354 364
491 948
538 887
494 946
94 379
715 588
367 229
302 308
981 134
177 593
787 963
186 109
18 490
299 282
441 530
610 581
780 108
19 333
77 944
751 648
187 584
316 686
908 428
860 210
90 774
203 598
772 207
857 835
984 862
808 413
752 870
280 373
115 359
449 967
270 778
327 20
392 135
425 458
201 406
365 48
89 614
831 534
514 856
811 347
623 497
869 675
950 272
503 423
524 232
192 839
577 135
643 710
534 370
33 89
19 535
738 406
197 828
427 446
7 959
500 47
389 160
337 77
619 120
703 379
99 141
258 252
922 992
841 1
256 289
100 468
265 301
723 871
463 699
491 673
551 239
398 106
20 959
340 902
699 614
926 117
386 72
186 914
184 870
164 677
649 303
112 266
334 157
814 588
120 614
783 786
182 694
297 193
613 320
725 239
595 564
185 840
649 952
682 301
374 839
588 180
763 37
883 752
485 989
361 677
873 934
586 101
398 525
530 757
523 809
340 146
824 72
546 238
606 72
711 226
746 504
68 720
144 524
845 371
147 120
977 362
874 615
200 738
327 817
275 664
587 199
891 965
69 60
485 990
601 414
257 628
431 101
58 581
597 378
642 380
579 941
884 971
84 729
903 628
743 144
134 38
651 370
208 444
149 525
927 920
212 297
730 330
706 576
762 758
224 608
666 27
819 581
601 379
785 531
743 247
919 535
991 80
418 108
272 828
50 760
378 0
115 356
242 983
616 225
484 226
543 702
887 832
856 868
699 136
914 36
971 403
738 155
624 884
556 426
432 259
536 562
236 530
697 605
269 12
219 945
543 63
875 605
325 597
806 779
211 63
404 920
967 554
766 310
801 158
522 795
994 588
172 559
171 965
388 118
861 121
122 105
725 369
382 459
286 546
526 876
246 266
995 180
259 899
44 861
155 417
502 864
439 613
3 550
843 0
848 721
209 465
823 814
46 415
21 823
859 209
743 537
283 780
354 499
528 628
457 959
324 927
703 752
565 294
36 799
800 101
316 812
105 371
78 180
605 430
776 147
188 838
121 361
615 685
925 54
788 465
478 332
156 200
870 370
568 808
512 190
781 899
530 430
362 546
953 32
682 736
221 346
788 452
954 962
742 943
964 180
140 759
857 686
0 225
570 265
976 272
485 664
581 74
184 832
551 787
888 526
83 182
77 364
633 574
793 552
825 979
779 238
396 177
285 965
564 797
918 779
44 254
469 688
454 931
668 677
794 546
965 72
808 181
243 762
423 244
732 180
980 966
74 548
154 540
258 839
169 982
844 558
701 554
694 238
623 906
58 63
908 653
868 101
641 18
119 230
871 870
103 418
606 669
711 406
691 979
45 358
436 769
586 379
173 514
158 199
666 886
191 94
968 113
629 115
246 238
461 793
627 391
174 525
784 39
344 284
456 321
718 73
270 550
545 563
279 149
872 383
78 959
545 732
788 209
256 10
592 174
116 94
86 488
978 439
263 78
736 834
974 8
495 797
567 756
718 553
204 377
827 4
110 800
820 401
312 209
149 648
783 799
640 667
381 720
491 591
869 558
929 581
893 368
863 769
417 414
33 674
990 548
874 604
803 808
313 703
959 329
168 588
655 538
45 566
895 465
480 866
990 902
657 422
128 734
883 870
974 181
102 121
899 818
322 875
862 339
989 448
756 877
302 721
997 792
27 843
714 284
445 205
537 428
384 987
479 171
398 444
633 342
35 467
981 416
101 320
731 371
137 714
283 619
242 78
966 240
193 73
154 40
530 458
888 329
853 758
886 888
862 975
732 720
279 780
434 370
867 761
462 51
210 464
94 870
916 938
223 876
493 840
33 820
865 799
254 369
682 459
323 427
801 74
93 808
411 171
649 139
458 779
954 768
869 223
248 51
40 941
403 415
848 606
698 269
455 541
173 290
547 309
63 248
564 429
25 442
843 574
987 783
360 272
383 998
724 193
585 91
861 486
894 472
257 914
103 606
17 971
570 192
151 134
612 873
946 334
724 111
968 314
847 30
769 833
694 591
721 622
70 121
988 891
107 688
903 870
690 269
793 683
951 767
813 681
798 480
561 616
238 113
261 9
665 866
68 301
977 145
870 277
772 410
931 20
814 57
759 261
795 593
396 959
129 155
190 43
275 85
512 280
525 902
453 113
155 415
513 161
796 42
207 472
337 662
690 220
572 51
48 716
930 998
587 831
806 704
810 576
507 183
448 342
597 359
365 461
762 803
103 929
700 125
234 727
163 39
973 349
347 521
787 750
151 816
188 378
187 514
540 134
908 967
170 398
654 909
839 370
68 458
14 653
270 330
292 412
91 779
945 192
940 660
711 155
415 113
673 320
780 877
889 720
136 113
710 89
280 548
479 51
843 376
209 474
162 356
490 134
287 135
818 41
852 12
654 732
106 694
876 601
95 704
44 292
356 769
185 633
682 122
247 195
337 808
564 735
270 883
745 30
485 630
994 314
0 381
551 339
23 577
29 534
359 74
925 834
125 360
578 232
463 623
523 153
604 368
131 778
271 735
515 903
88 346
915 631
545 91
742 738
280 229
845 0
875 192
22 440
187 600
645 635
135 464
344 21
893 146
940 863
472 614
648 839
762 34
145 9
611 566
77 74
87 472
27 968
789 619
966 370
337 688
237 401
781 483
835 824
587 428
256 401
563 554
246 934
372 143
663 153
168 250
391 828
589 688
49 409
381 618
323 968
667 574
634 427
154 840
704 917
404 66
537 441
895 54
995 828
547 370
483 250
544 113
874 276
621 351
974 308
509 837
387 370
639 817
893 241
442 309
314 415
647 20
135 754
17 114
62 954
19 263
683 731
437 617
401 84
985 413
849 414
440 654
472 839
136 34
175 792
520 129
929 266
736 179
352 146
164 148
166 308
718 252
926 77
421 828
262 346
959 417
245 694
298 527
429 20
782 252
704 849
786 28
332 210
159 659
33 40
42 634
222 97
413 876
508 547
831 89
285 783
301 34
167 359
668 862
138 260
413 588
267 317
250 870
317 65
617 41
397 927
918 902
766 381
609 21
59 379
291 429
496 155
59 192
463 335
571 29
18 153
976 266
2 238
759 162
442 80
524 891
921 677
107 141
496 138
571 576
687 537
609 40
949 871
345 553
167 661
958 193
111 876
834 94
540 101
655 146
302 46
44 260
910 135
899 215
216 799
255 32
834 484
792 272
700 461
259 442
646 342
167 162
880 303
420 417
376 829
1 230
36 452
559 924
82 926
393 16
445 664
500 555
394 89
238 73
900 498
699 964
595 608
285 420
546 51
23 191
875 458
241 215
169 333
553 421
930 534
302 379
986 620
905 376
355 979
586 877
78 38
873 474
32 430
467 574
310 193
228 431
895 582
160 755
864 577
978 121
559 489
169 628
295 573
531 428
170 81
305 103
130 226
362 105
485 943
527 465
494 388
388 337
663 94
478 946
591 631
290 828
92 894
311 774
665 805
984 294
499 653
225 320
85 343
910 134
254 314
373 418
484 829
141 277
89 136
102 398
887 359
951 453
287 11
504 356
156 958
249 601
981 490
316 117
974 870
142 921
714 618
816 993
583 610
688 648
123 541
740 686
491 225
882 78
704 472
831 38
670 769
660 591
748 521
364 78
420 614
303 952
882 990
835 490
295 322
361 716
824 418
483 816
695 950
827 929
354 368
966 515
517 103
659 74
355 834
230 72
690 988
807 529
701 734
824 703
147 272
723 706
246 124
237 598
962 944
118 272
39 472
577 486
99 548
606 217
119 395
247 240
278 148
502 799
178 333
560 209
637 997
865 684
495 697
684 472
869 7
796 840
25 306
492 823
719 115
988 521
587 297
323 499
8 421
150 534
549 570
873 620
677 570
81 756
273 962
351 959
33 401
479 906
292 733
978 148
281 427
864 346
691 800
30 153
636 421
33 998
333 336
226 720
997 703
766 496
729 232
992 360
307 153
785 489
966 470
321 872
892 304
671 907
256 859
141 582
505 968
456 430
227 765
850 831
735 21
105 554
695 155
404 425
581 739
151 963
855 57
260 570
825 106
644 362
787 752
420 736
371 548
114 979
675 7
208 107
498 776
13 776
463 555
339 584
265 139
881 189
590 30
963 370
138 76
999 549
39 729
21 963
571 490
671 712
358 132
94 472
716 703
812 191
115 419
868 78
605 65
183 470
856 217
585 353
727 822
732 553
682 332
387 30
712 260
686 250
654 678
275 133
468 758
504 848
511 192
543 470
48 260
680 724
788 418
734 601
560 541
189 804
361 873
318 923
514 515
876 417
793 756
731 129
405 729
9 610
718 959
144 263
351 192
291 572
66 903
648 961
254 296
256 400
108 272
274 177
187 754
584 662
431 293
118 250
98 684
84 106
417 320
166 481
745 246
553 548
205 832
364 581
167 708
920 258
498 9
752 136
963 472
77 177
744 828
302 12
626 492
963 360
394 876
954 720
362 470
176 33
534 381
711 209
263 684
622 961
857 97
158 601
935 618
206 976
222 246
523 246
878 823
45 862
942 840
380 306
573 895
819 324
66 46
267 884
623 988
388 535
609 367
823 526
531 814
648 519
56 293
970 356
887 418
680 470
211 696
910 586
536 416
435 203
398 923
495 336
481 731
561 583
960 383
210 631
52 727
498 458
440 774
494 60
572 826
274 864
288 406
94 370
199 833
428 576
465 320
823 631
339 89
424 60
812 580
218 49
994 415
718 105
165 503
336 165
689 574
564 923
422 499
104 829
462 349
918 155
753 628
104 376
497 125
919 200
138 176
935 952
653 625
337 574
640 43
623 887
706 41
959 964
779 94
361 199
238 136
570 855
606 73
395 968
145 584
314 73
299 856
934 579
815 313
576 339
54 962
603 909
47 861
697 127
122 71
969 816
390 355
560 907
966 413
53 833
960 745
326 263
142 567
300 788
943 425
389 440
404 260
436 803
56 915
426 543
319 799
341 484
427 828
65 421
214 535
342 406
615 155
159 441
976 127
959 360
223 274
927 802
10 65
539 155
305 774
538 803
902 104
437 134
373 314
35 769
18 177
814 963
841 849
526 588
552 8
689 334
134 180
968 944
435 135
578 176
624 980
195 778
219 52
434 414
590 346
118 233
494 462
794 118
822 683
588 360
97 107
701 39
717 303
727 313
157 937
24 40
289 659
122 617
250 669
308 113
984 865
454 376
111 902
107 134
692 112
856 30
825 717
483 529
338 84
294 648
799 739
851 149
714 297
818 111
375 456
364 563
187 474
588 238
568 852
718 829
463 437
892 360
46 875
327 50
306 338
843 28
200 8
417 113
939 793
411 534
802 942
435 868
471 110
429 73
653 768
52 112
318 514
512 396
186 736
319 858
351 816
229 964
554 360
888 591
55 408
832 180
860 485
674 465
681 226
552 959
91 472
959 601
635 674
15 399
714 381
133 553
202 464
315 260
228 342
488 247
12 141
400 863
988 191
751 979
400 205
433 513
546 484
255 395
135 266
265 579
226 662
198 570
47 39
741 36
718 104
732 430
99 870
651 219
676 667
90 401
772 475
501 71
222 139
785 56
130 386
605 625
771 379
150 854
883 814
